sched,ocs,dp,reuse,wbd,bank,regb,ocu,rfc,case_label,op,stage,stall,remain
gto,3,4,0,1,2,8,8,1,bfs,INTP_OP,OPERAND_COLLECTOR,94678,300510
gto,3,4,0,1,2,8,8,1,bfs,INTP_OP,EXECUTION_PIPELINE,0,389852
gto,3,4,0,1,2,8,8,1,bfs,INTP_OP,WRITEBACK,0,84413
gto,3,4,0,1,2,8,8,1,bfs,LOAD_OP,SCHEDULER,67426,135827
gto,3,4,0,1,2,8,8,1,bfs,LOAD_OP,OPERAND_COLLECTOR,7396,40789
gto,3,4,0,1,2,8,8,1,bfs,LOAD_OP,EXECUTION_PIPELINE,0,5295179
gto,3,4,0,1,2,8,8,1,bfs,LOAD_OP,WRITEBACK,0,0
gto,3,4,0,1,2,8,8,1,heartwall,ALU_OP,SCHEDULER,96276,255653
gto,3,4,0,1,2,8,8,1,heartwall,ALU_OP,OPERAND_COLLECTOR,44526,103514
gto,3,4,0,1,2,8,8,1,heartwall,ALU_OP,EXECUTION_PIPELINE,0,110395
gto,3,4,0,1,2,8,8,1,heartwall,ALU_OP,WRITEBACK,230,23282
gto,3,4,0,1,2,8,8,1,heartwall,INTP_OP,SCHEDULER,919888,1666850
gto,3,4,0,1,2,8,8,1,heartwall,INTP_OP,OPERAND_COLLECTOR,188691,521612
gto,3,4,0,1,2,8,8,1,heartwall,INTP_OP,EXECUTION_PIPELINE,0,606246
gto,3,4,0,1,2,8,8,1,heartwall,INTP_OP,WRITEBACK,406,130252
gto,3,4,0,1,2,8,8,1,heartwall,LOAD_OP,SCHEDULER,162645,282627
gto,3,4,0,1,2,8,8,1,heartwall,LOAD_OP,OPERAND_COLLECTOR,1153,48884
gto,3,4,0,1,2,8,8,1,heartwall,LOAD_OP,EXECUTION_PIPELINE,0,9651663
gto,3,4,0,1,2,8,8,1,heartwall,LOAD_OP,WRITEBACK,0,0
gto,3,4,0,1,2,8,8,1,heartwall,SFU_OP,SCHEDULER,22782,33195
gto,3,4,0,1,2,8,8,1,heartwall,SFU_OP,OPERAND_COLLECTOR,1,5007
gto,3,4,0,1,2,8,8,1,heartwall,SFU_OP,EXECUTION_PIPELINE,0,57222
gto,3,4,0,1,2,8,8,1,heartwall,SFU_OP,WRITEBACK,0,2448
gto,3,4,0,1,2,8,8,1,hotspot,ALU_OP,SCHEDULER,1711761,1947425
gto,3,4,0,1,2,8,8,1,hotspot,ALU_OP,OPERAND_COLLECTOR,80256,477736
gto,3,4,0,1,2,8,8,1,hotspot,ALU_OP,EXECUTION_PIPELINE,0,538354
gto,3,4,0,1,2,8,8,1,hotspot,ALU_OP,WRITEBACK,534,119148
gto,3,4,0,1,2,8,8,1,hotspot,DP_OP,SCHEDULER,6861672,9802091
gto,3,4,0,1,2,8,8,1,hotspot,DP_OP,OPERAND_COLLECTOR,2243015,2514254
gto,3,4,0,1,2,8,8,1,hotspot,DP_OP,EXECUTION_PIPELINE,0,7909453
gto,3,4,0,1,2,8,8,1,hotspot,DP_OP,WRITEBACK,0,73871
gto,3,4,0,1,2,8,8,1,hotspot,INTP_OP,SCHEDULER,268072,1379822
gto,3,4,0,1,2,8,8,1,hotspot,INTP_OP,OPERAND_COLLECTOR,295913,800605
gto,3,4,0,1,2,8,8,1,hotspot,INTP_OP,EXECUTION_PIPELINE,0,930151
gto,3,4,0,1,2,8,8,1,hotspot,INTP_OP,WRITEBACK,2681,196530
gto,3,4,0,1,2,8,8,1,hotspot,LOAD_OP,SCHEDULER,160695,362792
gto,3,4,0,1,2,8,8,1,hotspot,LOAD_OP,OPERAND_COLLECTOR,208007,472722
gto,3,4,0,1,2,8,8,1,hotspot,LOAD_OP,EXECUTION_PIPELINE,0,13475283
gto,3,4,0,1,2,8,8,1,hotspot,LOAD_OP,WRITEBACK,0,0
gto,3,4,0,1,2,8,8,1,hotspot,SFU_OP,SCHEDULER,169,14505
gto,3,4,0,1,2,8,8,1,hotspot,SFU_OP,OPERAND_COLLECTOR,1302,32541
gto,3,4,0,1,2,8,8,1,hotspot,SFU_OP,EXECUTION_PIPELINE,0,352282
gto,3,4,0,1,2,8,8,1,hotspot,SFU_OP,WRITEBACK,37,14340
gto,3,4,0,1,2,8,8,1,hotspot,SP_OP,SCHEDULER,545237,950049
gto,3,4,0,1,2,8,8,1,hotspot,SP_OP,OPERAND_COLLECTOR,2461,200554
gto,3,4,0,1,2,8,8,1,hotspot,SP_OP,EXECUTION_PIPELINE,0,369552
gto,3,4,0,1,2,8,8,1,hotspot,SP_OP,WRITEBACK,4121,96509
gto,3,4,0,1,2,8,8,1,lud,ALU_OP,SCHEDULER,692,2888
gto,3,4,0,1,2,8,8,1,lud,ALU_OP,OPERAND_COLLECTOR,1816,4836
gto,3,4,0,1,2,8,8,1,lud,ALU_OP,EXECUTION_PIPELINE,0,6302
gto,3,4,0,1,2,8,8,1,lud,ALU_OP,WRITEBACK,0,1342
gto,3,4,0,1,2,8,8,1,lud,INTP_OP,SCHEDULER,10780,25588
gto,3,4,0,1,2,8,8,1,lud,INTP_OP,OPERAND_COLLECTOR,3904,19493
gto,3,4,0,1,2,8,8,1,lud,INTP_OP,EXECUTION_PIPELINE,0,29291
gto,3,4,0,1,2,8,8,1,lud,INTP_OP,WRITEBACK,0,6490
gto,3,4,0,1,2,8,8,1,lud,LOAD_OP,SCHEDULER,21330,54784
gto,3,4,0,1,2,8,8,1,lud,LOAD_OP,OPERAND_COLLECTOR,30137,56358
gto,3,4,0,1,2,8,8,1,lud,LOAD_OP,EXECUTION_PIPELINE,0,934574
gto,3,4,0,1,2,8,8,1,lud,LOAD_OP,WRITEBACK,0,0
gto,3,4,0,1,2,8,8,1,lud,SFU_OP,SCHEDULER,5914,6424
gto,3,4,0,1,2,8,8,1,lud,SFU_OP,OPERAND_COLLECTOR,0,312
gto,3,4,0,1,2,8,8,1,lud,SFU_OP,EXECUTION_PIPELINE,0,3588
gto,3,4,0,1,2,8,8,1,lud,SFU_OP,WRITEBACK,0,156
gto,3,4,0,1,2,8,8,1,lud,SP_OP,SCHEDULER,133004,150112
gto,3,4,0,1,2,8,8,1,lud,SP_OP,OPERAND_COLLECTOR,6,15955
gto,3,4,0,1,2,8,8,1,lud,SP_OP,EXECUTION_PIPELINE,0,20256
gto,3,4,0,1,2,8,8,1,lud,SP_OP,WRITEBACK,0,5064
gto,3,4,0,1,2,8,8,1,nn,ALU_OP,SCHEDULER,109077,435224
gto,3,4,0,1,2,8,8,1,nn,ALU_OP,OPERAND_COLLECTOR,44279,146553
gto,3,4,0,1,2,8,8,1,nn,ALU_OP,EXECUTION_PIPELINE,0,192936
gto,3,4,0,1,2,8,8,1,nn,ALU_OP,WRITEBACK,306,42172
gto,3,4,0,1,2,8,8,1,nn,INTP_OP,SCHEDULER,1085169,6011795
gto,3,4,0,1,2,8,8,1,nn,INTP_OP,OPERAND_COLLECTOR,144584,769294
gto,3,4,0,1,2,8,8,1,nn,INTP_OP,EXECUTION_PIPELINE,0,661458
gto,3,4,0,1,2,8,8,1,nn,INTP_OP,WRITEBACK,723,145084
gto,3,4,0,1,2,8,8,1,nn,LOAD_OP,SCHEDULER,2968918,5850801
gto,3,4,0,1,2,8,8,1,nn,LOAD_OP,OPERAND_COLLECTOR,14943769,18818318
gto,3,4,0,1,2,8,8,1,nn,LOAD_OP,EXECUTION_PIPELINE,0,226935503
gto,3,4,0,1,2,8,8,1,nn,LOAD_OP,WRITEBACK,0,0
gto,3,4,0,1,2,8,8,1,nn,SFU_OP,SCHEDULER,22773,37590
gto,3,4,0,1,2,8,8,1,nn,SFU_OP,OPERAND_COLLECTOR,230,9952
gto,3,4,0,1,2,8,8,1,nn,SFU_OP,EXECUTION_PIPELINE,0,87121
gto,3,4,0,1,2,8,8,1,nn,SFU_OP,WRITEBACK,0,3752
gto,3,4,0,1,2,8,8,1,nn,SPECIALIZED_UNIT_1_OP,SCHEDULER,8187,17196
gto,3,4,0,1,2,8,8,1,nn,SPECIALIZED_UNIT_1_OP,OPERAND_COLLECTOR,16131,32365
gto,3,4,0,1,2,8,8,1,nn,SPECIALIZED_UNIT_1_OP,EXECUTION_PIPELINE,0,38820
gto,3,4,0,1,2,8,8,1,nn,SPECIALIZED_UNIT_1_OP,WRITEBACK,1,4346
gto,3,4,0,1,2,8,8,1,nn,SP_OP,SCHEDULER,409634,756567
gto,3,4,0,1,2,8,8,1,nn,SP_OP,OPERAND_COLLECTOR,7136,327924
gto,3,4,0,1,2,8,8,1,nn,SP_OP,EXECUTION_PIPELINE,0,390208
gto,3,4,0,1,2,8,8,1,nn,SP_OP,WRITEBACK,6751,104303
gto,3,4,0,1,2,8,8,1,nw,ALU_OP,SCHEDULER,28,924
gto,3,4,0,1,2,8,8,1,nw,ALU_OP,OPERAND_COLLECTOR,256,1564
gto,3,4,0,1,2,8,8,1,nw,ALU_OP,EXECUTION_PIPELINE,0,3136
gto,3,4,0,1,2,8,8,1,nw,ALU_OP,WRITEBACK,0,640
gto,3,4,0,1,2,8,8,1,nw,INTP_OP,SCHEDULER,112462,181020
gto,3,4,0,1,2,8,8,1,nw,INTP_OP,OPERAND_COLLECTOR,1432,33170
gto,3,4,0,1,2,8,8,1,nw,INTP_OP,EXECUTION_PIPELINE,0,63052
gto,3,4,0,1,2,8,8,1,nw,INTP_OP,WRITEBACK,0,15128
gto,3,4,0,1,2,8,8,1,nw,LOAD_OP,SCHEDULER,9104,32140
gto,3,4,0,1,2,8,8,1,nw,LOAD_OP,OPERAND_COLLECTOR,7360,34496
gto,3,4,0,1,2,8,8,1,nw,LOAD_OP,EXECUTION_PIPELINE,0,2100552
gto,3,4,0,1,2,8,8,1,nw,LOAD_OP,WRITEBACK,0,0
gto,3,4,0,1,2,8,8,1,pathfinder,ALU_OP,SCHEDULER,2855,209925
gto,3,4,0,1,2,8,8,1,pathfinder,ALU_OP,OPERAND_COLLECTOR,1736,7778
gto,3,4,0,1,2,8,8,1,pathfinder,ALU_OP,EXECUTION_PIPELINE,0,11695
gto,3,4,0,1,2,8,8,1,pathfinder,ALU_OP,WRITEBACK,0,2600
gto,3,4,0,1,2,8,8,1,pathfinder,INTP_OP,SCHEDULER,345833,378960
gto,3,4,0,1,2,8,8,1,pathfinder,INTP_OP,OPERAND_COLLECTOR,11612,38645
gto,3,4,0,1,2,8,8,1,pathfinder,INTP_OP,EXECUTION_PIPELINE,0,50585
gto,3,4,0,1,2,8,8,1,pathfinder,INTP_OP,WRITEBACK,0,11008
gto,3,4,0,1,2,8,8,1,pathfinder,LOAD_OP,SCHEDULER,20976,34667
gto,3,4,0,1,2,8,8,1,pathfinder,LOAD_OP,OPERAND_COLLECTOR,10722,25368
gto,3,4,0,1,2,8,8,1,pathfinder,LOAD_OP,EXECUTION_PIPELINE,0,1845317
gto,3,4,0,1,2,8,8,1,pathfinder,LOAD_OP,WRITEBACK,0,0
gto,3,4,0,1,2,8,8,1,srad_v2,ALU_OP,SCHEDULER,614573,784243
gto,3,4,0,1,2,8,8,1,srad_v2,ALU_OP,OPERAND_COLLECTOR,26204,85130
gto,3,4,0,1,2,8,8,1,srad_v2,ALU_OP,EXECUTION_PIPELINE,0,97574
gto,3,4,0,1,2,8,8,1,srad_v2,ALU_OP,WRITEBACK,240,22000
gto,3,4,0,1,2,8,8,1,srad_v2,DP_OP,SCHEDULER,985241,1436024
gto,3,4,0,1,2,8,8,1,srad_v2,DP_OP,OPERAND_COLLECTOR,362455,401630
gto,3,4,0,1,2,8,8,1,srad_v2,DP_OP,EXECUTION_PIPELINE,0,1288234
gto,3,4,0,1,2,8,8,1,srad_v2,DP_OP,WRITEBACK,0,11264
gto,3,4,0,1,2,8,8,1,srad_v2,INTP_OP,SCHEDULER,271328,1162653
gto,3,4,0,1,2,8,8,1,srad_v2,INTP_OP,OPERAND_COLLECTOR,80504,305379
gto,3,4,0,1,2,8,8,1,srad_v2,INTP_OP,EXECUTION_PIPELINE,0,378137
gto,3,4,0,1,2,8,8,1,srad_v2,INTP_OP,WRITEBACK,166,83238
gto,3,4,0,1,2,8,8,1,srad_v2,LOAD_OP,SCHEDULER,311229,687437
gto,3,4,0,1,2,8,8,1,srad_v2,LOAD_OP,OPERAND_COLLECTOR,395312,583664
gto,3,4,0,1,2,8,8,1,srad_v2,LOAD_OP,EXECUTION_PIPELINE,0,14340736
gto,3,4,0,1,2,8,8,1,srad_v2,LOAD_OP,WRITEBACK,0,0
gto,3,4,0,1,2,8,8,1,srad_v2,SFU_OP,SCHEDULER,18136,26313
gto,3,4,0,1,2,8,8,1,srad_v2,SFU_OP,OPERAND_COLLECTOR,253,12326
gto,3,4,0,1,2,8,8,1,srad_v2,SFU_OP,EXECUTION_PIPELINE,0,119179
gto,3,4,0,1,2,8,8,1,srad_v2,SFU_OP,WRITEBACK,28,5148
gto,3,4,0,1,2,8,8,1,srad_v2,SP_OP,SCHEDULER,694949,1035809
gto,3,4,0,1,2,8,8,1,srad_v2,SP_OP,OPERAND_COLLECTOR,1400,109452
gto,3,4,0,1,2,8,8,1,srad_v2,SP_OP,EXECUTION_PIPELINE,0,182272
gto,3,4,0,1,2,8,8,1,srad_v2,SP_OP,WRITEBACK,1313,46881
gto,3,4,0,1,2,8,8,1,streamcluster,ALU_OP,SCHEDULER,1218830,2863381
gto,3,4,0,1,2,8,8,1,streamcluster,ALU_OP,OPERAND_COLLECTOR,137051,327844
gto,3,4,0,1,2,8,8,1,streamcluster,ALU_OP,EXECUTION_PIPELINE,0,357697
gto,3,4,0,1,2,8,8,1,streamcluster,ALU_OP,WRITEBACK,3,75663
gto,3,4,0,1,2,8,8,1,streamcluster,INTP_OP,SCHEDULER,3055478,4420575
gto,3,4,0,1,2,8,8,1,streamcluster,INTP_OP,OPERAND_COLLECTOR,127925,1344029
gto,3,4,0,1,2,8,8,1,streamcluster,INTP_OP,EXECUTION_PIPELINE,0,696806
gto,3,4,0,1,2,8,8,1,streamcluster,INTP_OP,WRITEBACK,90,154790
gto,3,4,0,1,2,8,8,1,streamcluster,LOAD_OP,SCHEDULER,4158812,11937847
gto,3,4,0,1,2,8,8,1,streamcluster,LOAD_OP,OPERAND_COLLECTOR,28822782,32812215
gto,3,4,0,1,2,8,8,1,streamcluster,LOAD_OP,EXECUTION_PIPELINE,0,231850771
gto,3,4,0,1,2,8,8,1,streamcluster,LOAD_OP,WRITEBACK,0,0
gto,3,4,0,1,2,8,8,1,streamcluster,SP_OP,SCHEDULER,5392906,6455967
gto,3,4,0,1,2,8,8,1,streamcluster,SP_OP,OPERAND_COLLECTOR,10105,483288
gto,3,4,0,1,2,8,8,1,streamcluster,SP_OP,EXECUTION_PIPELINE,0,582400
gto,3,4,0,1,2,8,8,1,streamcluster,SP_OP,WRITEBACK,5388,150988
gto,2,4,0,1,2,8,8,1,backprop,ALU_OP,SCHEDULER,6796025,8959473
gto,2,4,0,1,2,8,8,1,backprop,ALU_OP,OPERAND_COLLECTOR,30605,837033
gto,2,4,0,1,2,8,8,1,backprop,ALU_OP,EXECUTION_PIPELINE,0,273266
gto,2,4,0,1,2,8,8,1,backprop,ALU_OP,WRITEBACK,567,59966
gto,2,4,0,1,2,8,8,1,backprop,DP_OP,SCHEDULER,2135495,2162454
gto,2,4,0,1,2,8,8,1,backprop,DP_OP,OPERAND_COLLECTOR,1542942,1864276
gto,2,4,0,1,2,8,8,1,backprop,DP_OP,EXECUTION_PIPELINE,0,1819618
gto,2,4,0,1,2,8,8,1,backprop,DP_OP,WRITEBACK,0,14341
gto,2,4,0,1,2,8,8,1,backprop,INTP_OP,SCHEDULER,1120868,1575396
gto,2,4,0,1,2,8,8,1,backprop,INTP_OP,OPERAND_COLLECTOR,124071,500339
gto,2,4,0,1,2,8,8,1,backprop,INTP_OP,EXECUTION_PIPELINE,0,522001
gto,2,4,0,1,2,8,8,1,backprop,INTP_OP,WRITEBACK,699,111294
gto,2,4,0,1,2,8,8,1,backprop,LOAD_OP,SCHEDULER,192755,2418615
gto,2,4,0,1,2,8,8,1,backprop,LOAD_OP,OPERAND_COLLECTOR,267922,480300
gto,2,4,0,1,2,8,8,1,backprop,LOAD_OP,EXECUTION_PIPELINE,0,30391955
gto,2,4,0,1,2,8,8,1,backprop,LOAD_OP,WRITEBACK,0,0
gto,2,4,0,1,2,8,8,1,backprop,SFU_OP,SCHEDULER,825,374234
gto,2,4,0,1,2,8,8,1,backprop,SFU_OP,OPERAND_COLLECTOR,861,19689
gto,2,4,0,1,2,8,8,1,backprop,SFU_OP,EXECUTION_PIPELINE,0,197089
gto,2,4,0,1,2,8,8,1,backprop,SFU_OP,WRITEBACK,0,8192
gto,2,4,0,1,2,8,8,1,backprop,SP_OP,SCHEDULER,426690,447847
gto,2,4,0,1,2,8,8,1,backprop,SP_OP,OPERAND_COLLECTOR,131,25195
gto,2,4,0,1,2,8,8,1,backprop,SP_OP,EXECUTION_PIPELINE,0,40960
gto,2,4,0,1,2,8,8,1,backprop,SP_OP,WRITEBACK,441,10681
gto,2,4,0,1,2,8,8,1,bfs,ALU_OP,SCHEDULER,14025,270716
gto,2,4,0,1,2,8,8,1,bfs,ALU_OP,OPERAND_COLLECTOR,421,23198
gto,2,4,0,1,2,8,8,1,bfs,ALU_OP,EXECUTION_PIPELINE,0,43583
gto,2,4,0,1,2,8,8,1,bfs,ALU_OP,WRITEBACK,0,8766
gto,2,4,0,1,2,8,8,1,bfs,INTP_OP,SCHEDULER,1488788,2015760
gto,2,4,0,1,2,8,8,1,bfs,INTP_OP,OPERAND_COLLECTOR,71881,294288
gto,2,4,0,1,2,8,8,1,bfs,INTP_OP,EXECUTION_PIPELINE,0,387749
gto,2,4,0,1,2,8,8,1,bfs,INTP_OP,WRITEBACK,0,84413
gto,2,4,0,1,2,8,8,1,bfs,LOAD_OP,SCHEDULER,64854,133516
gto,2,4,0,1,2,8,8,1,bfs,LOAD_OP,OPERAND_COLLECTOR,5919,39486
gto,2,4,0,1,2,8,8,1,bfs,LOAD_OP,EXECUTION_PIPELINE,0,5299806
gto,2,4,0,1,2,8,8,1,bfs,LOAD_OP,WRITEBACK,0,0
gto,2,4,0,1,2,8,8,1,heartwall,ALU_OP,SCHEDULER,94887,274183
gto,2,4,0,1,2,8,8,1,heartwall,ALU_OP,OPERAND_COLLECTOR,8484,70077
gto,2,4,0,1,2,8,8,1,heartwall,ALU_OP,EXECUTION_PIPELINE,0,109463
gto,2,4,0,1,2,8,8,1,heartwall,ALU_OP,WRITEBACK,94,23146
gto,2,4,0,1,2,8,8,1,heartwall,INTP_OP,SCHEDULER,982567,1775017
gto,2,4,0,1,2,8,8,1,heartwall,INTP_OP,OPERAND_COLLECTOR,104651,457397
gto,2,4,0,1,2,8,8,1,heartwall,INTP_OP,EXECUTION_PIPELINE,0,604575
gto,2,4,0,1,2,8,8,1,heartwall,INTP_OP,WRITEBACK,426,130272
gto,2,4,0,1,2,8,8,1,heartwall,LOAD_OP,SCHEDULER,155575,274612
gto,2,4,0,1,2,8,8,1,heartwall,LOAD_OP,OPERAND_COLLECTOR,942,52556
gto,2,4,0,1,2,8,8,1,heartwall,LOAD_OP,EXECUTION_PIPELINE,0,9490540
gto,2,4,0,1,2,8,8,1,heartwall,LOAD_OP,WRITEBACK,0,0
gto,2,4,0,1,2,8,8,1,heartwall,SFU_OP,SCHEDULER,18872,27396
gto,2,4,0,1,2,8,8,1,heartwall,SFU_OP,OPERAND_COLLECTOR,5,5438
gto,2,4,0,1,2,8,8,1,heartwall,SFU_OP,EXECUTION_PIPELINE,0,56920
gto,2,4,0,1,2,8,8,1,heartwall,SFU_OP,WRITEBACK,0,2448
gto,2,4,0,1,2,8,8,1,hotspot,ALU_OP,SCHEDULER,1652288,1925254
gto,2,4,0,1,2,8,8,1,hotspot,ALU_OP,OPERAND_COLLECTOR,25184,623275
gto,2,4,0,1,2,8,8,1,hotspot,ALU_OP,EXECUTION_PIPELINE,0,532591
gto,2,4,0,1,2,8,8,1,hotspot,ALU_OP,WRITEBACK,639,119253
gto,2,4,0,1,2,8,8,1,hotspot,DP_OP,SCHEDULER,6763410,9691173
gto,2,4,0,1,2,8,8,1,hotspot,DP_OP,OPERAND_COLLECTOR,1731705,2039605
gto,2,4,0,1,2,8,8,1,hotspot,DP_OP,EXECUTION_PIPELINE,0,7802759
gto,2,4,0,1,2,8,8,1,hotspot,DP_OP,WRITEBACK,0,73871
gto,2,4,0,1,2,8,8,1,hotspot,INTP_OP,SCHEDULER,258492,1382401
gto,2,4,0,1,2,8,8,1,hotspot,INTP_OP,OPERAND_COLLECTOR,115075,624931
gto,2,4,0,1,2,8,8,1,hotspot,INTP_OP,EXECUTION_PIPELINE,0,894801
gto,2,4,0,1,2,8,8,1,hotspot,INTP_OP,WRITEBACK,2055,195904
gto,2,4,0,1,2,8,8,1,hotspot,LOAD_OP,SCHEDULER,145833,355866
gto,2,4,0,1,2,8,8,1,hotspot,LOAD_OP,OPERAND_COLLECTOR,123458,414828
gto,2,4,0,1,2,8,8,1,hotspot,LOAD_OP,EXECUTION_PIPELINE,0,13436867
gto,2,4,0,1,2,8,8,1,hotspot,LOAD_OP,WRITEBACK,0,0
gto,2,4,0,1,2,8,8,1,hotspot,SFU_OP,SCHEDULER,6,14342
gto,2,4,0,1,2,8,8,1,hotspot,SFU_OP,OPERAND_COLLECTOR,146,32508
gto,2,4,0,1,2,8,8,1,hotspot,SFU_OP,EXECUTION_PIPELINE,0,340708
gto,2,4,0,1,2,8,8,1,hotspot,SFU_OP,WRITEBACK,5,14341
gto,2,4,0,1,2,8,8,1,hotspot,SP_OP,SCHEDULER,541548,961276
gto,2,4,0,1,2,8,8,1,hotspot,SP_OP,OPERAND_COLLECTOR,2019,224011
gto,2,4,0,1,2,8,8,1,hotspot,SP_OP,EXECUTION_PIPELINE,0,369552
gto,2,4,0,1,2,8,8,1,hotspot,SP_OP,WRITEBACK,3160,95548
gto,2,4,0,1,2,8,8,1,lud,ALU_OP,SCHEDULER,804,3006
gto,2,4,0,1,2,8,8,1,lud,ALU_OP,OPERAND_COLLECTOR,2352,5384
gto,2,4,0,1,2,8,8,1,lud,ALU_OP,EXECUTION_PIPELINE,0,6278
gto,2,4,0,1,2,8,8,1,lud,ALU_OP,WRITEBACK,0,1342
gto,2,4,0,1,2,8,8,1,lud,INTP_OP,SCHEDULER,10652,24338
gto,2,4,0,1,2,8,8,1,lud,INTP_OP,OPERAND_COLLECTOR,1544,17671
gto,2,4,0,1,2,8,8,1,lud,INTP_OP,EXECUTION_PIPELINE,0,28753
gto,2,4,0,1,2,8,8,1,lud,INTP_OP,WRITEBACK,0,6490
gto,2,4,0,1,2,8,8,1,lud,LOAD_OP,SCHEDULER,19815,62937
gto,2,4,0,1,2,8,8,1,lud,LOAD_OP,OPERAND_COLLECTOR,14973,40744
gto,2,4,0,1,2,8,8,1,lud,LOAD_OP,EXECUTION_PIPELINE,0,926759
gto,2,4,0,1,2,8,8,1,lud,LOAD_OP,WRITEBACK,0,0
gto,2,4,0,1,2,8,8,1,lud,SFU_OP,SCHEDULER,5880,6400
gto,2,4,0,1,2,8,8,1,lud,SFU_OP,OPERAND_COLLECTOR,0,312
gto,2,4,0,1,2,8,8,1,lud,SFU_OP,EXECUTION_PIPELINE,0,3588
gto,2,4,0,1,2,8,8,1,lud,SFU_OP,WRITEBACK,0,156
gto,2,4,0,1,2,8,8,1,lud,SP_OP,SCHEDULER,134744,150952
gto,2,4,0,1,2,8,8,1,lud,SP_OP,OPERAND_COLLECTOR,0,15013
gto,2,4,0,1,2,8,8,1,lud,SP_OP,EXECUTION_PIPELINE,0,20256
gto,2,4,0,1,2,8,8,1,lud,SP_OP,WRITEBACK,0,5064
gto,2,4,0,1,2,8,8,1,nn,ALU_OP,SCHEDULER,111408,763277
gto,2,4,0,1,2,8,8,1,nn,ALU_OP,OPERAND_COLLECTOR,8571,117503
gto,2,4,0,1,2,8,8,1,nn,ALU_OP,EXECUTION_PIPELINE,0,189041
gto,2,4,0,1,2,8,8,1,nn,ALU_OP,WRITEBACK,257,42123
gto,2,4,0,1,2,8,8,1,nn,INTP_OP,SCHEDULER,1426401,5953259
gto,2,4,0,1,2,8,8,1,nn,INTP_OP,OPERAND_COLLECTOR,76141,733768
gto,2,4,0,1,2,8,8,1,nn,INTP_OP,EXECUTION_PIPELINE,0,646195
gto,2,4,0,1,2,8,8,1,nn,INTP_OP,WRITEBACK,649,145010
gto,2,4,0,1,2,8,8,1,nn,LOAD_OP,SCHEDULER,4807358,6326317
gto,2,4,0,1,2,8,8,1,nn,LOAD_OP,OPERAND_COLLECTOR,7773269,12007417
gto,2,4,0,1,2,8,8,1,nn,LOAD_OP,EXECUTION_PIPELINE,0,219464802
gto,2,4,0,1,2,8,8,1,nn,LOAD_OP,WRITEBACK,0,0
gto,2,4,0,1,2,8,8,1,nn,SFU_OP,SCHEDULER,22781,37848
gto,2,4,0,1,2,8,8,1,nn,SFU_OP,OPERAND_COLLECTOR,181,10222
gto,2,4,0,1,2,8,8,1,nn,SFU_OP,EXECUTION_PIPELINE,0,87242
gto,2,4,0,1,2,8,8,1,nn,SFU_OP,WRITEBACK,0,3752
gto,2,4,0,1,2,8,8,1,nn,SPECIALIZED_UNIT_1_OP,SCHEDULER,11737,21038
gto,2,4,0,1,2,8,8,1,nn,SPECIALIZED_UNIT_1_OP,OPERAND_COLLECTOR,5604,21970
gto,2,4,0,1,2,8,8,1,nn,SPECIALIZED_UNIT_1_OP,EXECUTION_PIPELINE,0,38208
gto,2,4,0,1,2,8,8,1,nn,SPECIALIZED_UNIT_1_OP,WRITEBACK,0,4346
gto,2,4,0,1,2,8,8,1,nn,SP_OP,SCHEDULER,346662,713333
gto,2,4,0,1,2,8,8,1,nn,SP_OP,OPERAND_COLLECTOR,5888,292833
gto,2,4,0,1,2,8,8,1,nn,SP_OP,EXECUTION_PIPELINE,0,390208
gto,2,4,0,1,2,8,8,1,nn,SP_OP,WRITEBACK,5886,103438
gto,2,4,0,1,2,8,8,1,nw,ALU_OP,SCHEDULER,64,960
gto,2,4,0,1,2,8,8,1,nw,ALU_OP,OPERAND_COLLECTOR,0,1344
gto,2,4,0,1,2,8,8,1,nw,ALU_OP,EXECUTION_PIPELINE,0,3136
gto,2,4,0,1,2,8,8,1,nw,ALU_OP,WRITEBACK,0,640
gto,2,4,0,1,2,8,8,1,nw,INTP_OP,SCHEDULER,110798,179046
gto,2,4,0,1,2,8,8,1,nw,INTP_OP,OPERAND_COLLECTOR,902,32684
gto,2,4,0,1,2,8,8,1,nw,INTP_OP,EXECUTION_PIPELINE,0,62740
gto,2,4,0,1,2,8,8,1,nw,INTP_OP,WRITEBACK,0,15128
gto,2,4,0,1,2,8,8,1,nw,LOAD_OP,SCHEDULER,13200,37772
gto,2,4,0,1,2,8,8,1,nw,LOAD_OP,OPERAND_COLLECTOR,5760,37028
gto,2,4,0,1,2,8,8,1,nw,LOAD_OP,EXECUTION_PIPELINE,0,2099356
gto,2,4,0,1,2,8,8,1,nw,LOAD_OP,WRITEBACK,0,0
gto,2,4,0,1,2,8,8,1,pathfinder,ALU_OP,SCHEDULER,2597,210279
gto,2,4,0,1,2,8,8,1,pathfinder,ALU_OP,OPERAND_COLLECTOR,856,7062
gto,2,4,0,1,2,8,8,1,pathfinder,ALU_OP,EXECUTION_PIPELINE,0,11612
gto,2,4,0,1,2,8,8,1,pathfinder,ALU_OP,WRITEBACK,0,2600
gto,2,4,0,1,2,8,8,1,pathfinder,INTP_OP,SCHEDULER,347162,382069
gto,2,4,0,1,2,8,8,1,pathfinder,INTP_OP,OPERAND_COLLECTOR,6656,35145
gto,2,4,0,1,2,8,8,1,pathfinder,INTP_OP,EXECUTION_PIPELINE,0,50292
gto,2,4,0,1,2,8,8,1,pathfinder,INTP_OP,WRITEBACK,0,11008
